Date,Close
9/24/2014,77.080002
9/25/2014,76.120003
9/26/2014,76.489998
9/29/2014,76.080002
9/30/2014,76.470001
10/1/2014,76.120003
10/2/2014,76.230003
10/3/2014,77.32
10/6/2014,77.349998
10/7/2014,77.300003
10/8/2014,78.239998
10/9/2014,77.860001
10/10/2014,78.290001
10/13/2014,77.559998
10/14/2014,77.980003
10/15/2014,75.199997
10/16/2014,73.82
10/17/2014,74.099998
10/20/2014,75.139999
10/21/2014,76.019997
10/22/2014,76.029999
10/23/2014,76.25
10/24/2014,76.379997
10/27/2014,76.589996
10/28/2014,76.349998
10/29/2014,76.389999
10/30/2014,76.449997
10/31/2014,76.269997
11/3/2014,76.279999
11/4/2014,77.260002
11/5/2014,77.699997
11/6/2014,77.809998
11/7/2014,78.769997
11/10/2014,79.440002
11/11/2014,79.010002
11/12/2014,79.199997
11/13/2014,82.940002
11/14/2014,82.959999
11/17/2014,83.57
11/18/2014,83.790001
11/19/2014,84.989998
11/20/2014,84.580002
11/21/2014,84.650002
11/24/2014,85.400002
11/25/2014,84.949997
11/26/2014,84.980003
11/28/2014,87.540001
12/1/2014,86.220001
12/2/2014,86.400002
12/3/2014,84.940002
12/4/2014,84.760002
12/5/2014,84.120003
12/8/2014,84.230003
12/9/2014,83.559998
12/10/2014,82.980003
12/11/2014,83.830002
12/12/2014,83.809998
12/15/2014,83.940002
12/16/2014,82.959999
12/17/2014,84.230003
12/18/2014,85.940002
12/19/2014,85.160004
12/22/2014,86.379997
12/23/2014,86.660004
12/24/2014,86.43
12/26/2014,86.910004
12/29/2014,86.639999
12/30/2014,86.790001
12/31/2014,85.879997
1/2/2015,85.900002
1/5/2015,85.650002
1/6/2015,86.309998
1/7/2015,88.599998
1/8/2015,90.470001
1/9/2015,89.349998
1/12/2015,90.019997
1/13/2015,89.309998
1/14/2015,86.610001
1/15/2015,87.379997
1/16/2015,86.769997
1/20/2015,86.690002
1/21/2015,86.639999
1/22/2015,88.300003
1/23/2015,88.510002
1/26/2015,88.629997
1/27/2015,87.529999
1/28/2015,86.82
1/29/2015,87.720001
1/30/2015,84.980003
2/2/2015,85.709999
2/3/2015,86.190002
2/4/2015,86.650002
2/5/2015,87.279999
2/6/2015,87.330002
2/9/2015,85.910004
2/10/2015,87.290001
2/11/2015,86.339996
2/12/2015,85.889999
2/13/2015,85.809998
2/17/2015,85.959999
2/18/2015,86.290001
2/19/2015,83.519997
2/20/2015,84.300003
2/23/2015,84.599998
2/24/2015,84.57
2/25/2015,83.57
2/26/2015,83.800003
2/27/2015,83.93
3/2/2015,83.959999
3/3/2015,83.370003
3/4/2015,82.580002
3/5/2015,83.57
3/6/2015,82.589996
3/9/2015,82.879997
3/10/2015,82.07
3/11/2015,80.690002
3/12/2015,81.900002
3/13/2015,81.900002
3/16/2015,83.290001
3/17/2015,82.620003
3/18/2015,82.529999
3/19/2015,81.519997
3/20/2015,83.239998
3/23/2015,83.309998
3/24/2015,83.050003
3/25/2015,81.32
3/26/2015,81.889999
3/27/2015,81.349998
3/30/2015,82.529999
3/31/2015,82.25
4/1/2015,80.709999
4/2/2015,80.730003
4/6/2015,80.989998
4/7/2015,80.5
4/8/2015,81.029999
4/9/2015,80.839996
4/10/2015,80.650002
4/13/2015,80.290001
4/14/2015,80.150002
4/15/2015,79.739998
4/16/2015,79.239998
4/17/2015,77.879997
4/20/2015,78.139999
4/21/2015,78.029999
4/22/2015,78.43
4/23/2015,79.18
4/24/2015,79.839996
4/27/2015,79.370003
4/28/2015,79.099998
4/29/2015,77.879997
4/30/2015,78.050003
5/1/2015,78.599998
5/4/2015,79.18
5/5/2015,78.129997
5/6/2015,77.650002
5/7/2015,78.029999
5/8/2015,78.529999
5/11/2015,78.099998
5/12/2015,78.959999
5/13/2015,78.160004
5/14/2015,78.720001
5/15/2015,79.239998
5/18/2015,79.919998
5/19/2015,76.43
5/20/2015,75.900002
5/21/2015,76.110001
5/22/2015,75.860001
5/26/2015,74.900002
5/27/2015,75.190002
5/28/2015,74.839996
5/29/2015,74.269997
6/1/2015,74.730003
6/2/2015,74.529999
6/3/2015,74.889999
6/4/2015,74.150002
6/5/2015,73.059998
6/8/2015,72.610001
6/9/2015,72.470001
6/10/2015,72.93
6/11/2015,72.940002
6/12/2015,72.43
6/15/2015,71.93
6/16/2015,72.349998
6/17/2015,72.730003
6/18/2015,72.980003
6/19/2015,72.739998
6/22/2015,72.790001
6/23/2015,72.57
6/24/2015,72.379997
6/25/2015,71.860001
6/26/2015,72.120003
6/29/2015,71.419998
6/30/2015,70.93
7/1/2015,71.879997
7/2/2015,71.860001
7/6/2015,72.529999
7/7/2015,73.790001
7/8/2015,73.059998
7/9/2015,72.779999
7/10/2015,73.120003
7/13/2015,73.879997
7/14/2015,73.790001
7/15/2015,73.650002
7/16/2015,73.830002
7/17/2015,73.389999
7/20/2015,73.099998
7/21/2015,72.739998
7/22/2015,73.160004
7/23/2015,72.510002
7/24/2015,71.580002
7/27/2015,71.379997
7/28/2015,72.099998
7/29/2015,72.230003
7/30/2015,72.160004
7/31/2015,71.980003
8/3/2015,72.18
8/4/2015,72.25
8/5/2015,73.510002
8/6/2015,72.790001
8/7/2015,71.25
8/10/2015,71.480003
8/11/2015,71.93
8/12/2015,72.580002
8/13/2015,72.110001
8/14/2015,72.379997
8/17/2015,71.910004
8/18/2015,69.480003
8/19/2015,68.57
8/20/2015,68.43
8/21/2015,66.540001
8/24/2015,63.950001
8/25/2015,63.099998
8/26/2015,64.830002
8/27/2015,66.080002
8/28/2015,64.940002
8/31/2015,64.730003
9/1/2015,63.82
9/2/2015,64.440002
9/3/2015,64.860001
9/4/2015,63.889999
9/8/2015,66.379997
9/9/2015,65.120003
9/10/2015,64.120003
9/11/2015,64.650002
9/14/2015,64.279999
9/15/2015,64.32
9/16/2015,64.690002
9/17/2015,64.470001
9/18/2015,63.34
9/21/2015,63.720001
9/22/2015,63.59
9/23/2015,63.720001
9/24/2015,63.830002
9/25/2015,63.779999
9/28/2015,63.66
9/29/2015,63.779999
9/30/2015,64.839996
10/1/2015,64.269997
10/2/2015,64.980003
10/5/2015,65.870003
10/6/2015,65.68
10/7/2015,66.360001
10/8/2015,66.879997
10/9/2015,66.690002
10/12/2015,66.93
10/13/2015,66.730003
10/14/2015,60.029999
10/15/2015,59.330002
10/16/2015,58.889999
10/19/2015,58.849998
10/20/2015,58.75
10/21/2015,58.639999
10/22/2015,58.900002
10/23/2015,58.299999
10/26/2015,58.02
10/27/2015,57.48
10/28/2015,57.639999
10/29/2015,57.959999
10/30/2015,57.240002
11/2/2015,57.610001
11/3/2015,58.110001
11/4/2015,58.369999
11/5/2015,58.610001
11/6/2015,58.779999
11/9/2015,58.490002
11/10/2015,58.68
11/11/2015,57.580002
11/12/2015,56.950001
11/13/2015,56.419998
11/16/2015,57.869999
11/17/2015,59.919998
11/18/2015,60.93
11/19/2015,60.700001
11/20/2015,60.07
11/23/2015,60.259998
11/24/2015,59.919998
11/25/2015,60.240002
11/27/2015,59.889999
11/30/2015,58.84
12/1/2015,58.990002
12/2/2015,58.349998
12/3/2015,59.040001
12/4/2015,59.66
12/7/2015,60.5
12/8/2015,59.610001
12/9/2015,59.130001
12/10/2015,59.560001
12/11/2015,59.360001
12/14/2015,60.389999
12/15/2015,59.639999
12/16/2015,60.299999
12/17/2015,58.98
12/18/2015,58.849998
12/21/2015,59.549999
12/22/2015,60.540001
12/23/2015,61.09
12/24/2015,60.830002
12/28/2015,60.75
12/29/2015,61.610001
12/30/2015,61.68
12/31/2015,61.299999
1/4/2016,61.459999
1/5/2016,62.919998
1/6/2016,63.549999
1/7/2016,65.029999
1/8/2016,63.540001
1/11/2016,64.220001
1/12/2016,63.619999
1/13/2016,61.919998
1/14/2016,63.060001
1/15/2016,61.93
1/19/2016,62.560001
1/20/2016,60.84
1/21/2016,61.880001
1/22/2016,62.689999
1/25/2016,63.450001
1/26/2016,64
1/27/2016,63.950001
1/28/2016,64.220001
1/29/2016,66.360001
2/1/2016,67.5
2/2/2016,66.860001
2/3/2016,66.269997
2/4/2016,66.419998
2/5/2016,67
2/8/2016,66.900002
2/9/2016,65.809998
2/10/2016,65.790001
2/11/2016,65.32
2/12/2016,66.18
2/16/2016,65.900002
2/17/2016,66.110001
2/18/2016,64.120003
2/19/2016,64.660004
2/22/2016,65.629997
2/23/2016,66.480003
2/24/2016,67.120003
2/25/2016,68.040001
2/26/2016,66.510002
2/29/2016,66.339996
3/1/2016,66.459999
3/2/2016,66.209999
3/3/2016,66.139999
3/4/2016,66.779999
3/7/2016,67.889999
3/8/2016,68.040001
3/9/2016,67.529999
3/10/2016,67.410004
3/11/2016,67.169998
3/14/2016,67.360001
3/15/2016,68.089996
3/16/2016,67.989998
3/17/2016,67.449997
3/18/2016,66.949997
3/21/2016,67.970001
3/22/2016,67.870003
3/23/2016,67.459999
3/24/2016,68
3/28/2016,68.120003
3/29/2016,68.029999
3/30/2016,68.800003
3/31/2016,68.489998
4/1/2016,69.059998
4/4/2016,69.099998
4/5/2016,68.639999
4/6/2016,69.040001
4/7/2016,68.220001
4/8/2016,68.059998
4/11/2016,67.400002
4/12/2016,68.800003
4/13/2016,69.150002
4/14/2016,68.800003
4/15/2016,69.059998
4/18/2016,69.860001
4/19/2016,69.769997
4/20/2016,69.209999
4/21/2016,68.470001
4/22/2016,68.720001
4/25/2016,69.470001
4/26/2016,69.300003
4/27/2016,69.419998
4/28/2016,68.910004
4/29/2016,66.870003
5/2/2016,67.589996
5/3/2016,67
5/4/2016,67.190002
5/5/2016,67.209999
5/6/2016,68.25
5/9/2016,68.949997
5/10/2016,68.790001
5/11/2016,66.410004
5/12/2016,66.849998
5/13/2016,64.940002
5/16/2016,66.019997
5/17/2016,65.099998
5/18/2016,63.150002
5/19/2016,69.199997
5/20/2016,69.860001
5/23/2016,69.5
5/24/2016,70.239998
5/25/2016,70.480003
5/26/2016,70.849998
5/27/2016,70.75
5/31/2016,70.779999
6/1/2016,70.5
6/2/2016,70.949997
6/3/2016,70.870003
6/6/2016,71.050003
6/7/2016,71.029999
6/8/2016,71.279999
6/9/2016,71.089996
6/10/2016,71.139999
6/13/2016,70.529999
6/14/2016,70.949997
6/15/2016,71.120003
6/16/2016,71.300003
6/17/2016,70.949997
6/20/2016,71.099998
6/21/2016,71.459999
6/22/2016,71.75
6/23/2016,72.099998
6/24/2016,71.959999
6/27/2016,71.5
6/28/2016,71.510002
6/29/2016,72.459999
6/30/2016,73.019997
7/1/2016,72.809998
7/5/2016,73.139999
7/6/2016,73.82
7/7/2016,73.529999
7/8/2016,73.839996
7/11/2016,74.059998
7/12/2016,73.269997
7/13/2016,73.620003
7/14/2016,73.699997
7/15/2016,73.669998
7/18/2016,73.839996
7/19/2016,73.660004
7/20/2016,73.790001
7/21/2016,73.519997
7/22/2016,73.550003
7/25/2016,73.75
7/26/2016,73.730003
7/27/2016,73.32
7/28/2016,73.239998
7/29/2016,72.970001
8/1/2016,73.779999
8/2/2016,73.129997
8/3/2016,72.940002
8/4/2016,73.300003
8/5/2016,73.760002
8/8/2016,73.339996
8/9/2016,73.540001
8/10/2016,73.949997
8/11/2016,73.800003
8/12/2016,73.889999
8/15/2016,73.32
8/16/2016,72.889999
8/17/2016,72.93
8/18/2016,74.300003
8/19/2016,72.809998
8/22/2016,72.699997
8/23/2016,71.970001
8/24/2016,72.230003
8/25/2016,71.220001
8/26/2016,71.139999
8/29/2016,71.400002
8/30/2016,71.309998
8/31/2016,71.440002
9/1/2016,72.839996
9/2/2016,72.5
9/6/2016,73
9/7/2016,72.059998
9/8/2016,71.830002
9/9/2016,70.300003
9/12/2016,71.940002
9/13/2016,71.459999
9/14/2016,71.519997
9/15/2016,72.400002
9/16/2016,72.870003
9/19/2016,72.089996
9/20/2016,71.970001
9/21/2016,72.190002
9/22/2016,72.269997
9/23/2016,72.349998
9/26/2016,71.620003
9/27/2016,72.330002
9/28/2016,71.790001
9/29/2016,70.730003
9/30/2016,72.120003
10/3/2016,72.010002
10/4/2016,71.75
10/5/2016,71.669998
10/6/2016,69.360001
10/7/2016,68.699997
10/10/2016,67.980003
10/11/2016,67.389999
10/12/2016,67.459999
10/13/2016,68.230003
10/14/2016,68.449997
10/17/2016,68.220001
10/18/2016,68.870003
10/19/2016,68.889999
10/20/2016,68.730003
10/21/2016,68.339996
10/24/2016,69.190002
10/25/2016,69.360001
10/26/2016,69.589996
10/27/2016,69.830002
10/28/2016,69.989998
10/31/2016,70.019997
11/1/2016,69.300003
11/2/2016,69.449997
11/3/2016,69.629997
11/4/2016,69.160004
11/7/2016,69.779999
11/8/2016,69.790001
11/9/2016,71.099998
11/10/2016,71.389999
11/11/2016,71.230003
11/14/2016,70.489998
11/15/2016,71.419998
11/16/2016,71.389999
11/17/2016,69.190002
11/18/2016,68.540001
11/21/2016,69.370003
11/22/2016,70.120003
11/23/2016,70.830002
11/25/2016,71.230003
11/28/2016,71.190002
11/29/2016,71.370003
11/30/2016,70.43
12/1/2016,70.669998
12/2/2016,70.879997
12/5/2016,69.940002
12/6/2016,70.360001
12/7/2016,70.599998
12/8/2016,70.339996
12/9/2016,70.080002
12/12/2016,71.669998
12/13/2016,71.800003
12/14/2016,71.339996
12/15/2016,71.080002
12/16/2016,70.980003
12/19/2016,71.580002
12/20/2016,71.82
12/21/2016,71.239998
12/22/2016,69.589996
12/23/2016,69.540001
12/27/2016,69.699997
12/28/2016,69.309998
12/29/2016,69.260002
12/30/2016,69.120003
1/3/2017,68.660004
1/4/2017,69.059998
1/5/2017,69.209999
1/6/2017,68.260002
1/9/2017,68.709999
1/10/2017,68.230003
1/11/2017,68.529999
1/12/2017,67.970001
1/13/2017,67.129997
1/17/2017,68.419998
1/18/2017,68.110001
1/19/2017,67.620003
1/20/2017,67.18
1/23/2017,66.650002
1/24/2017,67.400002
1/25/2017,66.889999
1/26/2017,66.730003
1/27/2017,65.660004
1/30/2017,66.419998
1/31/2017,66.739998
2/1/2017,66.230003
2/2/2017,66.699997
2/3/2017,66.5
2/6/2017,66.400002
2/7/2017,66.889999
2/8/2017,67.809998
2/9/2017,69.080002
2/10/2017,68.019997
2/13/2017,67.769997
2/14/2017,68.660004
2/15/2017,68.690002
2/16/2017,68.870003
2/17/2017,69.370003
2/21/2017,71.449997
2/22/2017,71.709999
2/23/2017,71.309998
2/24/2017,72.389999
2/27/2017,71.739998
2/28/2017,70.93
3/1/2017,70.449997
3/2/2017,70.760002
3/3/2017,70.029999
3/6/2017,69.879997
3/7/2017,69.870003
3/8/2017,69.800003
3/9/2017,69.860001
3/10/2017,70.099998
3/13/2017,69.949997
3/14/2017,70.720001
3/15/2017,70.580002
3/16/2017,70.440002
3/17/2017,69.889999
3/20/2017,69.980003
3/21/2017,69.900002
3/22/2017,70.25
3/23/2017,69.860001
3/24/2017,69.610001
3/27/2017,69.660004
3/28/2017,70.32
3/29/2017,70.739998
3/30/2017,71.589996
3/31/2017,72.080002
4/3/2017,71.830002
4/4/2017,72.010002
4/5/2017,71.650002
4/6/2017,71.43
4/7/2017,72.900002
4/10/2017,73.059998
4/11/2017,73.43
4/12/2017,73.440002
4/13/2017,73.150002
4/17/2017,73.489998
4/18/2017,73.889999
4/19/2017,74.07
4/20/2017,74.800003
4/21/2017,74.940002
4/24/2017,74.779999
4/25/2017,75.050003
4/26/2017,75.43
4/27/2017,75.440002
4/28/2017,75.18
5/1/2017,75.230003
5/2/2017,75.519997
5/3/2017,75.760002
5/4/2017,76.339996
5/5/2017,76.5
5/8/2017,76.120003
5/9/2017,76.720001
5/10/2017,76.699997
5/11/2017,76.129997
5/12/2017,75.709999
5/15/2017,76.290001
5/16/2017,75.110001
5/17/2017,75.120003
5/18/2017,77.540001
5/19/2017,78.769997
5/22/2017,78.550003
5/23/2017,78.489998
5/24/2017,78.150002
5/25/2017,78.309998
5/26/2017,78.129997
5/30/2017,78.150002
5/31/2017,78.599998
6/1/2017,79.809998
6/2/2017,79.620003
6/5/2017,80.260002
6/6/2017,78.93
6/7/2017,79.150002
6/8/2017,78.93
6/9/2017,79.419998
6/12/2017,79.239998
6/13/2017,79.519997
6/14/2017,79.900002
6/15/2017,78.910004
6/16/2017,75.239998
6/19/2017,75.5
6/20/2017,75.540001
6/21/2017,76.239998
6/22/2017,75.519997
6/23/2017,74.839996
6/26/2017,75.5
6/27/2017,76.010002
6/28/2017,76.510002
6/29/2017,75.93
6/30/2017,75.68
7/3/2017,75.360001
7/5/2017,75.32
7/6/2017,75.470001
7/7/2017,75.330002
7/10/2017,73.230003
7/11/2017,73.470001
7/12/2017,73.940002
7/13/2017,75.050003
7/14/2017,76.339996
7/17/2017,76.370003
7/18/2017,76.199997
7/19/2017,75.870003
7/20/2017,76.019997
7/21/2017,76.150002
7/24/2017,76.889999
7/25/2017,78.519997
7/26/2017,78.900002
7/27/2017,79.779999
7/28/2017,79.809998
7/31/2017,79.989998
8/1/2017,80.5
8/2/2017,80.529999
8/3/2017,80.870003
8/4/2017,80.480003
8/7/2017,81.279999
8/8/2017,81.589996
8/9/2017,81.610001
8/10/2017,80.660004
8/11/2017,80.400002
8/14/2017,80.699997
8/15/2017,80.769997
8/16/2017,80.980003
8/17/2017,79.699997
8/18/2017,79.309998
8/21/2017,79.709999
8/22/2017,80.019997
8/23/2017,79.959999
8/24/2017,78.339996
8/25/2017,78.629997
8/28/2017,78.029999
8/29/2017,78.769997
8/30/2017,78.540001
8/31/2017,78.07
9/1/2017,78.370003
9/5/2017,79.800003
9/6/2017,80.080002
9/7/2017,80.120003
9/8/2017,78.879997
9/11/2017,79.080002
9/12/2017,79.610001
9/13/2017,79.860001
9/14/2017,79.68
9/15/2017,80.379997
9/18/2017,80
9/19/2017,80.050003
9/20/2017,80.5
9/21/2017,80.010002
9/22/2017,79.529999
9/25/2017,79.150002
9/26/2017,79.389999
9/27/2017,79.290001
9/28/2017,78.949997
9/29/2017,78.139999
10/2/2017,78.449997
10/3/2017,79.220001
10/4/2017,79.089996
10/5/2017,79.410004
10/6/2017,79
10/9/2017,80.529999
10/10/2017,84.129997
10/11/2017,85.730003
10/12/2017,86.099998
10/13/2017,86.620003
10/16/2017,85.739998
10/17/2017,85.980003
10/18/2017,86.220001
10/19/2017,86.400002
10/20/2017,87.440002
10/23/2017,88.650002
10/24/2017,87.980003
10/25/2017,88.480003
10/26/2017,88.620003
10/27/2017,88.169998
10/30/2017,86.949997
10/31/2017,87.309998
11/1/2017,87.940002
11/2/2017,88.800003
11/3/2017,89.68
11/6/2017,88.699997
11/7/2017,88.949997
11/8/2017,90.260002
11/9/2017,90.300003
11/10/2017,90.919998
11/13/2017,90.989998
11/14/2017,91.089996
11/15/2017,89.830002
11/16/2017,99.620003
11/17/2017,97.470001
11/20/2017,97.480003
11/21/2017,96.519997
11/22/2017,96.410004
11/24/2017,96.620003
11/27/2017,96.620003
11/28/2017,96.769997
11/29/2017,97.559998
11/30/2017,97.230003
12/1/2017,97.349998
12/4/2017,97.010002
12/5/2017,97.830002
12/6/2017,97.279999
12/7/2017,96.779999
12/8/2017,96.550003
12/11/2017,96.93
12/12/2017,96.699997
12/13/2017,97.760002
12/14/2017,97.129997
12/15/2017,97.110001
12/18/2017,97.900002
12/19/2017,98.800003
12/20/2017,98.75
12/21/2017,98.059998
12/22/2017,98.209999
12/26/2017,99.160004
12/27/2017,99.260002
12/28/2017,99.400002
12/29/2017,98.75
1/2/2018,98.589996
1/3/2018,99.449997
1/4/2018,99.540001
1/5/2018,100.129997
1/8/2018,101.610001
1/9/2018,100.389999
1/10/2018,99.669998
1/11/2018,100.019997
1/12/2018,100.870003
1/16/2018,100.690002
1/17/2018,102.699997
1/18/2018,104.300003
1/19/2018,104.589996
1/22/2018,105.449997
1/23/2018,105.900002
1/24/2018,105.790001
1/25/2018,106.599998
1/26/2018,108.389999
1/29/2018,109.550003
1/30/2018,107.730003
1/31/2018,106.599998
2/1/2018,105.519997
2/2/2018,104.480003
2/5/2018,100.089996
2/6/2018,100.900002
2/7/2018,102.849998
2/8/2018,100.019997
2/9/2018,99.370003
2/12/2018,99.550003
2/13/2018,100.980003
2/14/2018,101.699997
2/15/2018,103.230003
2/16/2018,104.779999
2/20/2018,94.110001
2/21/2018,91.519997
2/22/2018,92.769997
2/23/2018,92.889999
2/26/2018,93.120003
2/27/2018,91.519997
2/28/2018,90.010002
3/1/2018,89.080002
3/2/2018,88.769997
3/5/2018,89.980003
3/6/2018,89.059998
3/7/2018,87.739998
3/8/2018,87.919998
3/9/2018,88.720001
3/12/2018,88.07
3/13/2018,88.300003
3/14/2018,87.669998
3/15/2018,87.510002
3/16/2018,89.169998
3/19/2018,87.449997
3/20/2018,87.949997
3/21/2018,88.18
3/22/2018,87.139999
3/23/2018,85.419998
3/26/2018,87.5
3/27/2018,86.050003
3/28/2018,87.769997
3/29/2018,88.970001
4/2/2018,85.550003
4/3/2018,86.800003
4/4/2018,87.220001
4/5/2018,87.809998
4/6/2018,86.690002
4/9/2018,86.279999
4/10/2018,86.449997
4/11/2018,85.910004
4/12/2018,85.43
4/13/2018,86.019997
4/16/2018,86.839996
4/17/2018,87.900002
4/18/2018,87.57
4/19/2018,87.889999
4/20/2018,86.980003
4/23/2018,86.099998
4/24/2018,86.529999
4/25/2018,87.169998
4/26/2018,87.940002
4/27/2018,87.290001
4/30/2018,88.459999
5/1/2018,87.410004
5/2/2018,86.339996
5/3/2018,86.230003
5/4/2018,87.529999
5/7/2018,85.470001
5/8/2018,85.739998
5/9/2018,83.059998
5/10/2018,82.690002
5/11/2018,83.379997
5/14/2018,84.389999
5/15/2018,84.519997
5/16/2018,86.129997
5/17/2018,84.489998
5/18/2018,83.639999
5/21/2018,84.510002
5/22/2018,83.370003
5/23/2018,83.010002
5/24/2018,82.849998
5/25/2018,82.459999
5/29/2018,82.400002
5/30/2018,84.120003
5/31/2018,82.540001
6/1/2018,82.989998
6/4/2018,85.419998
6/5/2018,84.620003
6/6/2018,84.559998
6/7/2018,84.949997
6/8/2018,84.360001
6/11/2018,84.300003
6/12/2018,84.099998
6/13/2018,84.089996
6/14/2018,83.790001
6/15/2018,83.699997
6/18/2018,83
6/19/2018,83.610001
6/20/2018,83.610001
6/21/2018,84.209999
6/22/2018,84.82
6/25/2018,86.470001
6/26/2018,85.980003
6/27/2018,86.889999
6/28/2018,85.860001
6/29/2018,85.650002
7/2/2018,84
7/3/2018,84.440002
7/5/2018,84.57
7/6/2018,84.510002
7/9/2018,85.93
7/10/2018,87.209999
7/11/2018,86.529999
7/12/2018,86.519997
7/13/2018,87.699997
7/16/2018,87.639999
7/17/2018,88.190002
7/18/2018,88.07
7/19/2018,87.720001
7/20/2018,88.059998
7/23/2018,87.629997
7/24/2018,87.959999
7/25/2018,87.900002
7/26/2018,88.230003
7/27/2018,88.129997
7/30/2018,88.879997
7/31/2018,89.230003
8/1/2018,88.239998
8/2/2018,88.760002
8/3/2018,89.599998
8/6/2018,89.669998
8/7/2018,89.769997
8/8/2018,90.050003
8/9/2018,89.010002
8/10/2018,90.18
8/13/2018,89.639999
8/14/2018,90.849998
8/15/2018,90.220001
8/16/2018,98.639999
8/17/2018,97.849998
8/20/2018,96
8/21/2018,96.080002
8/22/2018,95.669998
8/23/2018,95.18
8/24/2018,94.949997
8/27/2018,94.540001
8/28/2018,96.07
8/29/2018,95.639999
8/30/2018,96.099998
8/31/2018,95.860001
9/4/2018,95.360001
9/5/2018,96.620003
9/6/2018,96.449997
9/7/2018,95.830002
9/10/2018,96.900002
9/11/2018,96.639999
9/12/2018,95.970001
9/13/2018,95.120003
9/14/2018,94.589996
9/17/2018,94.82
9/18/2018,95.43
9/19/2018,95.239998
9/20/2018,95.75
9/21/2018,95.900002
9/24/2018,94.919998
9/25/2018,95.099998
9/26/2018,94.589996
9/27/2018,94.129997
9/28/2018,93.910004
10/1/2018,94.400002
10/2/2018,95.150002
10/3/2018,94.07
10/4/2018,94.209999
10/5/2018,93.309998
10/8/2018,94.690002
10/9/2018,97.080002
10/10/2018,95.760002
10/11/2018,93.919998
10/12/2018,94.809998
10/15/2018,93.82
10/16/2018,95.809998
10/17/2018,96.559998
10/18/2018,96.169998
10/19/2018,97.150002
10/22/2018,97.139999
10/23/2018,97.800003
10/24/2018,97.559998
10/25/2018,99.18
10/26/2018,98.940002
10/29/2018,99.800003
10/30/2018,102.419998
10/31/2018,100.279999
11/1/2018,100.580002
11/2/2018,101.339996
11/5/2018,102.910004
11/6/2018,103.330002
11/7/2018,104.32
11/8/2018,104.879997
11/9/2018,105.559998
11/12/2018,103.870003
11/13/2018,102.940002
11/14/2018,101.529999
11/15/2018,99.540001
11/16/2018,97.690002
11/19/2018,96.779999
11/20/2018,94.160004
11/21/2018,94.169998
11/23/2018,95.099998
11/26/2018,95.150002
11/27/2018,95.040001
11/28/2018,97.459999
11/29/2018,97.290001
11/30/2018,97.650002
12/3/2018,98.75
12/4/2018,95.809998
12/6/2018,94.769997
12/7/2018,93.190002
12/10/2018,93.940002
12/11/2018,93.849998
12/12/2018,93.110001
12/13/2018,92.959999
12/14/2018,91.849998
12/17/2018,90.769997
12/18/2018,91.080002
12/19/2018,90.550003
12/20/2018,87.279999
12/21/2018,87.129997
12/24/2018,85.82
12/26/2018,90.410004
12/27/2018,91.589996
12/28/2018,92.129997
12/31/2018,93.150002
1/2/2019,93.339996
1/3/2019,92.860001
1/4/2019,93.440002
1/7/2019,94.540001
1/8/2019,95.199997
1/9/2019,94.889999
1/10/2019,94.959999
1/11/2019,94.839996
1/14/2019,94.949997
1/15/2019,96.25
1/16/2019,96.349998
1/17/2019,96.739998
1/18/2019,97.730003
1/22/2019,97.489998
1/23/2019,98.709999
1/24/2019,98.360001
1/25/2019,96.940002
1/28/2019,97.059998
1/29/2019,96.709999
1/30/2019,94.800003
1/31/2019,95.830002
2/1/2019,93.860001
2/4/2019,94.769997
2/5/2019,95.599998
2/6/2019,95.639999
2/7/2019,96.730003
2/8/2019,95.580002
2/11/2019,96.199997
2/12/2019,96.970001
2/13/2019,97.940002
2/14/2019,98.519997
2/15/2019,99.989998
2/19/2019,102.199997
2/20/2019,99.879997
2/21/2019,99.389999
2/22/2019,99.550003
2/25/2019,99.120003
2/26/2019,98.690002
2/27/2019,98.110001
2/28/2019,98.989998
3/1/2019,97.93
3/4/2019,97.849998
3/5/2019,98.339996
3/6/2019,98.260002
3/7/2019,97.449997
3/8/2019,97.589996
3/11/2019,98.480003
3/12/2019,98.370003
3/13/2019,99.029999
3/14/2019,98.220001
3/15/2019,98.419998
3/18/2019,99.660004
3/19/2019,99.849998
3/20/2019,98.639999
3/21/2019,99.059998
3/22/2019,98.279999
3/25/2019,98.169998
3/26/2019,98.32
3/27/2019,97.209999
3/28/2019,97.129997
3/29/2019,97.529999
4/1/2019,97.82
4/2/2019,96.940002
4/3/2019,97.190002
4/4/2019,98.110001
4/5/2019,98.830002
4/8/2019,99.230003
4/9/2019,98.690002
4/10/2019,99.599998
4/11/2019,100.800003
4/12/2019,101.559998
4/15/2019,102.43
4/16/2019,102.93
4/17/2019,103.160004
4/18/2019,103.18
4/22/2019,102.370003
4/23/2019,103.07
4/24/2019,103.529999
4/25/2019,103.519997
4/26/2019,101.529999
4/29/2019,101.559998
4/30/2019,102.839996
5/1/2019,101.360001
5/2/2019,101.150002
5/3/2019,102.080002
5/6/2019,102.459999
5/7/2019,101.300003
5/8/2019,100.300003
5/9/2019,99.540001
5/10/2019,101.910004
5/13/2019,99.889999
5/14/2019,100.290001
5/15/2019,99.879997
5/16/2019,101.309998
5/17/2019,100.860001
5/20/2019,101.519997
5/21/2019,101.120003
5/22/2019,102.230003
5/23/2019,101.860001
5/24/2019,102.669998
5/28/2019,102.419998
5/29/2019,102.120003
5/30/2019,102.190002
5/31/2019,101.440002
