ID,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,yhat,y
305,2017-03-21,65.7118701874322,58.2906357690742,66.6302407248625,65.7118701874322,65.7118701874322,-3.18422129209693,-3.18422129209693,-3.18422129209693,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496345,0.317090441496345,0.317090441496345,-6.57229273605758,-6.57229273605758,-6.57229273605758,62.5276488953352,64.3646054092
306,2017-03-22,65.7877505062309,58.5916950635633,66.4852597149929,65.7877505062309,65.7877505062309,-3.30263699646734,-3.30263699646734,-3.30263699646734,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949616876,0.152800949616876,0.152800949616876,-6.52641894854852,-6.52641894854852,-6.52641894854852,62.4851135097635,64.6868888411
307,2017-03-23,65.8636308250295,58.6249094205354,66.4483881812691,65.8636308250295,65.8636308250295,-3.25908457056168,-3.25908457056168,-3.25908457056168,3.0709810024643,3.0709810024643,3.0709810024643,0.140005182147476,0.140005182147476,0.140005182147476,-6.47007075517346,-6.47007075517346,-6.47007075517346,62.6045462544678,64.327773017
308,2017-03-24,65.9395111438282,58.6368341392689,66.858095151113,65.9395111438282,65.9395111438282,-3.21552304883989,-3.21552304883989,-3.21552304883989,3.0709810024643,3.0709810024643,3.0709810024643,0.11628725548656,0.11628725548656,0.11628725548656,-6.40279130679075,-6.40279130679075,-6.40279130679075,62.7239880949883,64.0975705656
309,2017-03-27,66.1671521002243,58.9997948343106,67.0578347137807,66.1671521002243,66.1671521002243,-3.01838784098099,-3.01838784098099,-3.01838784098099,3.0709810024643,3.0709810024643,3.0709810024643,0.041561520192336,0.041561520192336,0.041561520192336,-6.13093036363763,-6.13093036363763,-6.13093036363763,63.1487642592433,64.1436110559
310,2017-03-28,66.243032419023,59.485616670423,67.5146862179112,66.243032419023,66.243032419023,-2.62768110201922,-2.62768110201922,-2.62768110201922,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496247,0.317090441496247,0.317090441496247,-6.01575254597977,-6.01575254597977,-6.01575254597977,63.6153513170038,64.7513455275
311,2017-03-29,66.3189127378217,59.9852768753554,67.970812872349,66.3189127378217,66.3189127378217,-2.66414805906504,-2.66414805906504,-2.66414805906504,3.0709810024643,3.0709810024643,3.0709810024643,0.15280094961685,0.15280094961685,0.15280094961685,-5.8879300111462,-5.8879300111462,-5.8879300111462,63.6547646787566,65.1380856459
312,2017-03-30,66.3947930566204,59.9113047536153,67.8407866751661,66.3947930566204,66.3947930566204,-2.5364672226225,-2.5364672226225,-2.5364672226225,3.0709810024643,3.0709810024643,3.0709810024643,0.140005182147478,0.140005182147478,0.140005182147478,-5.74745340723428,-5.74745340723428,-5.74745340723428,63.8583258339979,65.9207739806
313,2017-03-31,66.470673375419,60.2191578528704,67.9964059881311,66.470673375419,66.470673375419,-2.40722454993857,-2.40722454993857,-2.40722454993857,3.0709810024643,3.0709810024643,3.0709810024643,0.116287255486215,0.116287255486215,0.116287255486215,-5.59449280788909,-5.59449280788909,-5.59449280788909,64.0634488254805,66.3719707853
314,2017-04-03,66.6983143318151,60.9613110114424,68.8000753431354,66.6983143318151,66.6983143318151,-1.95301685830877,-1.95301685830877,-1.95301685830877,3.0709810024643,3.0709810024643,3.0709810024643,0.0415615201929388,0.0415615201929388,0.0415615201929388,-5.06555938096601,-5.06555938096601,-5.06555938096601,64.7452974735063,66.1417683339
315,2017-04-04,66.7741946506138,61.6757513601893,69.3596493107933,66.7741946506138,66.7741946506138,-1.48060043279691,-1.48060043279691,-1.48060043279691,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496148,0.317090441496148,0.317090441496148,-4.86867187675736,-4.86867187675736,-4.86867187675736,65.2935942178169,66.3075140989
316,2017-04-05,66.8500749694125,61.5560759339649,69.7712624388985,66.8500749694125,66.8500749694125,-1.43970504512473,-1.43970504512473,-1.43970504512473,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949616825,0.152800949616825,0.152800949616825,-4.66348699720586,-4.66348699720586,-4.66348699720586,65.4103699242878,65.9760225689
317,2017-04-06,66.9259552882112,61.7432849578827,69.7623801121267,66.9259552882112,66.9259552882112,-1.24057204484692,-1.24057204484692,-1.24057204484692,3.0709810024643,3.0709810024643,3.0709810024643,0.14000518214748,0.14000518214748,0.14000518214748,-4.4515582294587,-4.4515582294587,-4.4515582294587,65.6853832433643,65.7734444117
318,2017-04-07,67.0018356070099,61.9308692176337,69.741582529788,67.0018356070099,67.0018356070099,-1.04739504087712,-1.04739504087712,-1.04739504087712,3.0709810024643,3.0709810024643,3.0709810024643,0.116287255486482,0.116287255486482,0.116287255486482,-4.23466329882791,-4.23466329882791,-4.23466329882791,65.9544405661327,67.1270348259
319,2017-04-10,67.2294765634059,62.6117408994694,70.8728971847193,67.2294765634059,67.2294765634059,-0.462311386342184,-0.462311386342184,-0.462311386342184,3.0709810024643,3.0709810024643,3.0709810024643,0.0415615201921466,0.0415615201921466,0.0415615201921466,-3.57485390899863,-3.57485390899863,-3.57485390899863,66.7671651770638,67.2743643948
320,2017-04-11,67.3053568822046,63.3599003883233,71.2417080225836,67.3053568822046,67.3053568822046,0.0285558355156457,0.0285558355156457,0.0285558355156457,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496312,0.317090441496312,0.317090441496312,-3.35951560844497,-3.35951560844497,-3.35951560844497,67.3339127177203,67.6150640229
321,2017-04-12,67.3812372010033,63.336953386606,71.3469287726095,67.3812372010033,67.3812372010033,0.0732457622297228,0.0732457622297228,0.0732457622297228,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949617046,0.152800949617046,0.152800949617046,-3.15053618985163,-3.15053618985163,-3.15053618985163,67.454482963233,67.6242721209
322,2017-04-13,67.457117519802,63.6715961957751,71.8212113299094,67.457117519802,67.457117519802,0.260584317584343,0.260584317584343,0.260584317584343,3.0709810024643,3.0709810024643,3.0709810024643,0.140005182147568,0.140005182147568,0.140005182147568,-2.95040186702753,-2.95040186702753,-2.95040186702753,67.7177018373864,67.3572372773
323,2017-04-17,67.7606387949968,64.9760086558722,72.2293428491032,67.7606387949968,67.7606387949968,0.82681385278531,0.82681385278531,0.82681385278531,3.0709810024643,3.0709810024643,3.0709810024643,0.0415615201915464,0.0415615201915464,0.0415615201915464,-2.28572866987054,-2.28572866987054,-2.28572866987054,68.5874526477821,67.6703126112
324,2017-04-18,67.8365191137955,64.7947382199948,72.7381953131853,67.8365191137955,67.8365191137955,1.22398662260963,1.22398662260963,1.22398662260963,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496058,0.317090441496058,0.317090441496058,-2.16408482135073,-2.16408482135073,-2.16408482135073,69.0605057364051,68.0386365334
325,2017-04-19,67.9123994325941,64.9790933037139,73.1499346443861,67.9123994325941,67.9123994325941,1.16010059552674,1.16010059552674,1.16010059552674,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949616739,0.152800949616739,0.152800949616739,-2.0636813565543,-2.0636813565543,-2.0636813565543,69.0725000281209,68.2043822984
326,2017-04-20,67.9882797513928,65.2920469949348,73.3164508926511,67.9882797513928,67.9882797513928,1.22527268015716,1.22527268015716,1.22527268015716,3.0709810024643,3.0709810024643,3.0709810024643,0.140005182147167,0.140005182147167,0.140005182147167,-1.98571350445431,-1.98571350445431,-1.98571350445431,69.21355243155,68.8765734565
327,2017-04-21,68.0641600701915,65.3026819679348,73.2188914456657,68.0641600701915,68.0641600701915,1.25624762642552,1.25624762642552,1.25624762642552,3.0709810024643,3.0709810024643,3.0709810024643,0.11628725548611,0.11628725548611,0.11628725548611,-1.93102063152489,-1.93102063152489,-1.93102063152489,69.320407696617,69.0054868293
328,2017-04-24,68.2918010265876,65.662781169466,73.9150090405372,68.2918010265876,68.2918010265876,1.20340367241755,1.20340367241755,1.20340367241755,3.0709810024643,3.0709810024643,3.0709810024643,0.0415615201919573,0.0415615201919573,0.0415615201919573,-1.90913885023871,-1.90913885023871,-1.90913885023871,69.4952046990051,68.8581572604
329,2017-04-25,68.3676813453863,66.1849589404273,73.70788748218,68.3676813453863,68.3676813453863,1.44002090702261,1.44002090702261,1.44002090702261,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496222,0.317090441496222,0.317090441496222,-1.94805053693792,-1.94805053693792,-1.94805053693792,69.8077022524089,69.1067759079
330,2017-04-26,68.443561664185,65.8850036573934,73.6450599399471,68.443561664185,68.443561664185,1.2153403881119,1.2153403881119,1.2153403881119,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949616713,0.152800949616713,0.152800949616713,-2.00844156396912,-2.00844156396912,-2.00844156396912,69.6589020522969,69.456683634
331,2017-04-27,68.5194419829837,65.7393737725395,73.9319104054589,68.5194419829837,68.5194419829837,1.12224232275743,1.12224232275743,1.12224232275743,3.0709810024643,3.0709810024643,3.0709810024643,0.140005182147413,0.140005182147413,0.140005182147413,-2.08874386185429,-2.08874386185429,-2.08874386185429,69.6416843057411,69.465891732
332,2017-04-28,68.5953223017823,65.6591024235345,73.5450285848571,68.5953223017823,68.5953223017823,1.0002432929608,1.0002432929608,1.0002432929608,3.0709810024643,3.0709810024643,3.0709810024643,0.116287255486536,0.116287255486536,0.116287255486536,-2.18702496499004,-2.18702496499004,-2.18702496499004,69.5955655947431,69.2264811826
333,2017-05-01,68.8229632581784,65.3869470049911,73.0844455927797,68.8229632581784,68.8229632581784,0.546822874251314,0.546822874251314,0.546822874251314,3.0709810024643,3.0709810024643,3.0709810024643,0.0415615201923681,0.0415615201923681,0.0415615201923681,-2.56571964840536,-2.56571964840536,-2.56571964840536,69.3697861324297,69.2725216729
334,2017-05-02,68.8988435769771,65.2610334062532,73.5615208016618,68.8988435769771,68.8988435769771,0.677417767290054,0.677417767290054,0.677417767290054,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496386,0.317090441496386,0.317090441496386,-2.71065367667064,-2.71065367667064,-2.71065367667064,69.5762613442672,69.5395565165
335,2017-05-03,68.9747238957758,65.4006964411629,73.3649031593766,68.9747238957758,68.9747238957758,0.363896810133775,0.363896810133775,0.363896810133775,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949616688,0.152800949616688,0.152800949616688,-2.85988514194722,-2.85988514194722,-2.85988514194722,69.3386207059096,69.7605508698
336,2017-05-04,69.0506042145745,65.2720895576216,73.2687509600057,69.0506042145745,69.0506042145745,0.200735276305794,0.200735276305794,0.200735276305794,3.0709810024643,3.0709810024643,3.0709810024643,0.140005182147256,0.140005182147256,0.140005182147256,-3.01025090830577,-3.01025090830577,-3.01025090830577,69.2513394908803,70.2946205571
337,2017-05-05,69.1264845333732,65.2315413075523,73.1611781244562,69.1264845333732,69.1264845333732,0.0286777751941232,0.0286777751941232,0.0286777751941232,3.0709810024643,3.0709810024643,3.0709810024643,0.11628725548635,0.11628725548635,0.11628725548635,-3.15859048275653,-3.15859048275653,-3.15859048275653,69.1551623085673,70.4419501259
338,2017-05-08,69.3541254897692,65.0177312694551,72.964098932616,69.3541254897692,69.3541254897692,-0.448709466996852,-0.448709466996852,-0.448709466996852,3.0709810024643,3.0709810024643,3.0709810024643,0.0415615201925871,0.0415615201925871,0.0415615201925871,-3.56125198965374,-3.56125198965374,-3.56125198965374,68.9054160227724,70.0920423998
339,2017-05-09,69.4300058085679,65.3254064992008,73.1970533008818,69.4300058085679,69.4300058085679,-0.284121156452364,-0.284121156452364,-0.284121156452364,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496132,0.317090441496132,0.317090441496132,-3.6721926004128,-3.6721926004128,-3.6721926004128,69.1458846521156,70.6445282832
340,2017-05-10,69.5058861273666,64.9386830949835,72.7081421797905,69.5058861273666,69.5058861273666,-0.543785124490343,-0.543785124490343,-0.543785124490343,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949616909,0.152800949616909,0.152800949616909,-3.76756707657155,-3.76756707657155,-3.76756707657155,68.9621010028763,71.0957250879
341,2017-05-11,69.5817664461653,64.8167914658779,72.9172094746465,69.5817664461653,69.5817664461653,-0.634531430701274,-0.634531430701274,-0.634531430701274,3.0709810024643,3.0709810024643,3.0709810024643,0.140005182147258,0.140005182147258,0.140005182147258,-3.84551761531284,-3.84551761531284,-3.84551761531284,68.947235015464,70.5673735455
342,2017-05-12,69.5701336038276,65.1160627329233,72.6726633794619,69.5701336038276,69.5701336038276,-0.717307191015152,-0.717307191015152,-0.717307191015152,3.0709810024643,3.0709810024643,3.0709810024643,0.116287255486164,0.116287255486164,0.116287255486164,-3.90457544896562,-3.90457544896562,-3.90457544896562,68.8528264128124,70.1780618827
343,2017-05-15,69.5352350768145,64.7351961492269,72.4559977842137,69.5352350768145,69.5352350768145,-0.847555045172387,-0.847555045172387,-0.847555045172387,3.0709810024643,3.0709810024643,3.0709810024643,0.0415615201919869,0.0415615201919869,0.0415615201919869,-3.96009756782868,-3.96009756782868,-3.96009756782868,68.6876800316421,70.7156827504
344,2017-05-16,69.5236022344768,64.9910212923143,73.0140500169239,69.5236022344768,69.5236022344768,-0.549444972531824,-0.549444972531824,-0.549444972531824,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496296,0.317090441496296,0.317090441496296,-3.93751641649242,-3.93751641649242,-3.93751641649242,68.974157261945,69.6219023644
345,2017-05-17,69.5119693921391,65.0339892691952,72.8321561477564,69.5119693921391,69.5119693921391,-0.671454881953145,-0.671454881953145,-0.671454881953145,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949616602,0.152800949616602,0.152800949616602,-3.89523683403405,-3.89523683403405,-3.89523683403405,68.840514510186,69.6311716897
346,2017-05-18,69.5003365498014,64.6434065166344,72.8264479943875,69.5003365498014,69.5003365498014,-0.623421753293259,-0.623421753293259,-0.623421753293259,3.0709810024643,3.0709810024643,3.0709810024643,0.14000518214726,0.14000518214726,0.14000518214726,-3.83440793790482,-3.83440793790482,-3.83440793790482,68.8769147965081,71.8743484135
347,2017-05-19,69.4887037074637,65.2374315511245,73.0535451901176,69.4887037074637,69.4887037074637,-0.569302036732287,-0.569302036732287,-0.569302036732287,3.0709810024643,3.0709810024643,3.0709810024643,0.116287255485819,0.116287255485819,0.116287255485819,-3.75657029468241,-3.75657029468241,-3.75657029468241,68.9194016707314,73.014475426
348,2017-05-22,69.4538051804506,65.3839113128218,72.8298915662478,69.4538051804506,69.4538051804506,-0.328889667290767,-0.328889667290767,-0.328889667290767,3.0709810024643,3.0709810024643,3.0709810024643,0.0415615201923977,0.0415615201923977,0.0415615201923977,-3.44143218994747,-3.44143218994747,-3.44143218994747,69.1249155131598,72.8105502693
349,2017-05-23,69.4421723381129,65.6369900763349,73.5677618307166,69.4421723381129,69.4421723381129,0.0707620509030353,0.0707620509030353,0.0707620509030353,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496197,0.317090441496197,0.317090441496197,-3.31730939305747,-3.31730939305747,-3.31730939305747,69.5129343890159,72.7549343175
350,2017-05-24,69.4305394957752,65.535306986281,73.232122938339,69.4305394957752,69.4305394957752,0.0356092332419959,0.0356092332419959,0.0356092332419959,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949617105,0.152800949617105,0.152800949617105,-3.18817271883941,-3.18817271883941,-3.18817271883941,69.4661487290172,72.4397772571
351,2017-05-25,69.4189066534375,65.7537047326059,73.7387500659907,69.4189066534375,69.4189066534375,0.154106927912198,0.154106927912198,0.154106927912198,3.0709810024643,3.0709810024643,3.0709810024643,0.140005182147348,0.140005182147348,0.140005182147348,-3.05687925669945,-3.05687925669945,-3.05687925669945,69.5730135813497,72.588086462
352,2017-05-26,69.4072738110998,65.8820858653507,73.7216265337528,69.4072738110998,69.4072738110998,0.260979790438914,0.260979790438914,0.260979790438914,3.0709810024643,3.0709810024643,3.0709810024643,0.116287255486403,0.116287255486403,0.116287255486403,-2.92628846751179,-2.92628846751179,-2.92628846751179,69.6682536015387,72.4212386065
353,2017-05-30,69.360742441749,66.1458425661532,74.2221854471842,69.360742441749,69.360742441749,0.923500691962825,0.923500691962825,0.923500691962825,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496361,0.317090441496361,0.317090441496361,-2.46457075199784,-2.46457075199784,-2.46457075199784,70.2842431337118,72.4397772571
354,2017-05-31,69.3491095994112,66.3443122072828,73.9729406165405,69.3491095994112,69.3491095994112,0.847816805368027,0.847816805368027,0.847816805368027,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949617045,0.152800949617045,0.152800949617045,-2.37596514671332,-2.37596514671332,-2.37596514671332,70.1969264047793,72.8568968958
355,2017-06-01,69.3374767570735,66.4152128526077,74.5110887397175,69.3374767570735,69.3374767570735,0.909226844576246,0.909226844576246,0.909226844576246,3.0709810024643,3.0709810024643,3.0709810024643,0.14000518214735,0.14000518214735,0.14000518214735,-2.30175934003541,-2.30175934003541,-2.30175934003541,70.2467036016498,73.9784852577
356,2017-06-02,69.3258439147358,66.2668283079518,74.2242163033006,69.3258439147358,69.3258439147358,0.944097852807136,0.944097852807136,0.944097852807136,3.0709810024643,3.0709810024643,3.0709810024643,0.116287255486059,0.116287255486059,0.116287255486059,-2.24317040514323,-2.24317040514323,-2.24317040514323,70.269941767543,73.8023680769
357,2017-06-05,69.2909453877227,66.3290165889476,74.5370077029302,69.2909453877227,69.2909453877227,0.94540082805188,0.94540082805188,0.94540082805188,3.0709810024643,3.0709810024643,3.0709810024643,0.0415615201920164,0.0415615201920164,0.0415615201920164,-2.16714169460444,-2.16714169460444,-2.16714169460444,70.2363462157746,74.3956048964
358,2017-06-06,69.279312545385,66.7346934315068,74.19905074029,69.279312545385,69.279312545385,1.21313411739261,1.21313411739261,1.21313411739261,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496107,0.317090441496107,0.317090441496107,-2.1749373265678,-2.1749373265678,-2.1749373265678,70.4924466627776,73.1627846309
359,2017-06-07,69.2676797030473,66.1586154892263,74.1445225634918,69.2676797030473,69.2676797030473,1.02558534699656,1.02558534699656,1.02558534699656,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949616738,0.152800949616738,0.152800949616738,-2.19819660508448,-2.19819660508448,-2.19819660508448,70.2932650500439,73.3667097876
360,2017-06-08,69.2560468607096,66.2360106816989,74.4691422582987,69.2560468607096,69.2560468607096,0.975329420958114,0.975329420958114,0.975329420958114,3.0709810024643,3.0709810024643,3.0709810024643,0.140005182147352,0.140005182147352,0.140005182147352,-2.23565676365354,-2.23565676365354,-2.23565676365354,70.2313762816677,73.1627846309
361,2017-06-09,69.2444140183719,66.3004212507152,74.1250736735724,69.2444140183719,69.2444140183719,0.901574679494618,0.901574679494618,0.901574679494618,3.0709810024643,3.0709810024643,3.0709810024643,0.116287255485873,0.116287255485873,0.116287255485873,-2.28569357845556,-2.28569357845556,-2.28569357845556,70.1459886978665,73.6169815708
362,2017-06-12,69.2095154913588,65.5615416066112,73.7637993781587,69.2095154913588,69.2095154913588,0.622091008430052,0.622091008430052,0.622091008430052,3.0709810024643,3.0709810024643,3.0709810024643,0.0415615201926192,0.0415615201926192,0.0415615201926192,-2.49045151422687,-2.49045151422687,-2.49045151422687,69.8316064997889,73.4501337153
363,2017-06-13,69.1978826490211,66.3619524931127,73.7809486859775,69.1978826490211,69.1978826490211,0.819268171347663,0.819268171347663,0.819268171347663,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496271,0.317090441496271,0.317090441496271,-2.56880327261291,-2.56880327261291,-2.56880327261291,70.0171508203688,73.7096748239
364,2017-06-14,69.1862498066834,65.9223711372281,73.4006422264621,69.1862498066834,69.1862498066834,0.57603022764108,0.57603022764108,0.57603022764108,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949616994,0.152800949616994,0.152800949616994,-2.64775172444022,-2.64775172444022,-2.64775172444022,69.7622800343245,74.0619091854
365,2017-06-15,69.1746169643457,65.8450774910616,73.5683379792969,69.1746169643457,69.1746169643457,0.486471565971796,0.486471565971796,0.486471565971796,3.0709810024643,3.0709810024643,3.0709810024643,0.140005182147354,0.140005182147354,0.140005182147354,-2.72451461863986,-2.72451461863986,-2.72451461863986,69.6610885303175,73.1442459803
366,2017-06-16,69.162984122008,65.6186521968868,73.5043240229362,69.162984122008,69.162984122008,0.39094538823752,0.39094538823752,0.39094538823752,3.0709810024643,3.0709810024643,3.0709810024643,0.116287255486298,0.116287255486298,0.116287255486298,-2.79632286971308,-2.79632286971308,-2.79632286971308,69.5539295102455,69.7424035934
367,2017-06-19,69.1280855949949,65.3115767920089,73.5250257586058,69.1280855949949,69.1280855949949,0.156739204742198,0.156739204742198,0.156739204742198,3.0709810024643,3.0709810024643,3.0709810024643,0.0415615201928382,0.0415615201928382,0.0415615201928382,-2.95580331791494,-2.95580331791494,-2.95580331791494,69.2848247997371,69.9834060513
368,2017-06-20,69.1164527526572,65.6445367601372,73.0617606699721,69.1164527526572,69.1164527526572,0.405604539626539,0.405604539626539,0.405604539626539,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496279,0.317090441496279,0.317090441496279,-2.98246690433404,-2.98246690433404,-2.98246690433404,69.5220572922837,70.0204833525
369,2017-06-21,69.1048199103195,65.4855481538186,73.2636279339738,69.1048199103195,69.1048199103195,0.231200142674329,0.231200142674329,0.231200142674329,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949616934,0.152800949616934,0.152800949616934,-2.99258180940691,-2.99258180940691,-2.99258180940691,69.3360200529938,70.6693361239
370,2017-06-22,69.0931870679818,65.4079699382225,73.3551710651806,69.0931870679818,69.0931870679818,0.226353284193721,0.226353284193721,0.226353284193721,3.0709810024643,3.0709810024643,3.0709810024643,0.140005182147442,0.140005182147442,0.140005182147442,-2.98463290041802,-2.98463290041802,-2.98463290041802,69.3195403521755,70.0019447019
371,2017-06-23,69.0815542256441,65.2398859796356,73.273323150966,69.0815542256441,69.0815542256441,0.22980568997942,0.22980568997942,0.22980568997942,3.0709810024643,3.0709810024643,3.0709810024643,0.116287255486112,0.116287255486112,0.116287255486112,-2.957462567971,-2.957462567971,-2.957462567971,69.3113599156235,69.3716305812
372,2017-06-26,69.046655698631,65.4801777072765,73.2285625567397,69.046655698631,69.046655698631,0.357701703721217,0.357701703721217,0.357701703721217,3.0709810024643,3.0709810024643,3.0709810024643,0.041561520193249,0.041561520193249,0.041561520193249,-2.75484081893633,-2.75484081893633,-2.75484081893633,69.4043574023522,69.9834060513
373,2017-06-27,69.0350228562933,65.7713722977479,73.5222035440682,69.0350228562933,69.0350228562933,0.741074019080313,0.741074019080313,0.741074019080313,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496287,0.317090441496287,0.317090441496287,-2.64699742488028,-2.64699742488028,-2.64699742488028,69.7760968753736,70.4561416419
374,2017-06-28,69.0233900139556,65.7488019897495,74.1037218705198,69.0233900139556,69.0233900139556,0.703756861050186,0.703756861050186,0.703756861050186,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949616908,0.152800949616908,0.152800949616908,-2.52002509103103,-2.52002509103103,-2.52002509103103,69.7271468750057,70.9196079071
375,2017-06-29,69.0117571716179,65.9347097210448,73.6280483110837,69.0117571716179,69.0117571716179,0.835884473782851,0.835884473782851,0.835884473782851,3.0709810024643,3.0709810024643,3.0709810024643,0.1400051821472,0.1400051821472,0.1400051821472,-2.37510171082865,-2.37510171082865,-2.37510171082865,69.8476416454007,70.3819870394
376,2017-06-30,69.0001243292802,66.2954538178917,73.7658372847603,69.0001243292802,69.0001243292802,0.973520797983087,0.973520797983087,0.973520797983087,3.0709810024643,3.0709810024643,3.0709810024643,0.116287255485768,0.116287255485768,0.116287255485768,-2.21374745996698,-2.21374745996698,-2.21374745996698,69.9736451272632,70.1502539068
377,2017-07-03,68.965225802267,66.5181240867853,74.3269035535776,68.965225802267,68.965225802267,1.46185786080654,1.46185786080654,1.46185786080654,3.0709810024643,3.0709810024643,3.0709810024643,0.0415615201926488,0.0415615201926488,0.0415615201926488,-1.65068466185041,-1.65068466185041,-1.65068466185041,70.4270836630736,69.8536354971
378,2017-07-05,68.9419601175916,66.8987199569751,75.1009262689989,68.9419601175916,68.9419601175916,1.9908338093586,1.9908338093586,1.9908338093586,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949616601,0.152800949616601,0.152800949616601,-1.2329481427223,-1.2329481427223,-1.2329481427223,70.9327939269502,69.8165581958
379,2017-07-06,68.9303272752539,67.1035536474709,74.890600099425,68.9303272752539,68.9303272752539,2.19182427372255,2.19182427372255,2.19182427372255,3.0709810024643,3.0709810024643,3.0709810024643,0.140005182147446,0.140005182147446,0.140005182147446,-1.01916191088919,-1.01916191088919,-1.01916191088919,71.1221515489765,69.9555980754
380,2017-07-07,68.9186944329162,67.1545379196818,75.3355588163509,68.9186944329162,68.9186944329162,2.38157431055266,2.38157431055266,2.38157431055266,3.0709810024643,3.0709810024643,3.0709810024643,0.116287255486805,0.116287255486805,0.116287255486805,-0.805693947398452,-0.805693947398452,-0.805693947398452,71.3002687434689,69.8258275211
381,2017-07-10,68.8837959059031,68.0548251529434,75.6435635798136,68.8837959059031,68.8837959059031,2.91923651130964,2.91923651130964,2.91923651130964,3.0709810024643,3.0709810024643,3.0709810024643,0.0415615201930597,0.0415615201930597,0.0415615201930597,-0.19330601134772,-0.19330601134772,-0.19330601134772,71.8030324172128,67.8792692071
382,2017-07-11,68.8721630635654,68.0604711436009,76.3563879217746,68.8721630635654,68.8721630635654,3.38150870787148,3.38150870787148,3.38150870787148,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496353,0.317090441496353,0.317090441496353,-0.00656273608917073,-0.00656273608917073,-0.00656273608917073,72.2536717714369,68.1017330144
383,2017-07-12,68.8605302212277,67.938211433431,76.0105432625139,68.8605302212277,68.8605302212277,3.39173309697857,3.39173309697857,3.39173309697857,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949616856,0.152800949616856,0.152800949616856,0.167951144897406,0.167951144897406,0.167951144897406,72.2522633182063,68.5373913038
384,2017-07-13,68.8488973798947,68.1531925568848,76.4161461285332,68.8488973798947,68.8488973798947,3.53947540378121,3.53947540378121,3.53947540378121,3.0709810024643,3.0709810024643,3.0709810024643,0.140005182147533,0.140005182147533,0.140005182147533,0.328489219169374,0.328489219169374,0.328489219169374,72.3883727836759,69.5662864126
385,2017-07-14,68.8372645385617,68.5866563488664,76.5271401397586,68.8372645385617,68.8372645385617,3.66086859766263,3.66086859766263,3.66086859766263,3.0709810024643,3.0709810024643,3.0709810024643,0.116287255486619,0.116287255486619,0.116287255486619,0.473600339711708,0.473600339711708,0.473600339711708,72.4981331362243,70.7620293769
386,2017-07-17,68.8023660145626,68.7525408181288,76.831618269656,68.8023660145626,68.8023660145626,3.9192842265806,3.9192842265806,3.9192842265806,3.0709810024643,3.0709810024643,3.0709810024643,0.0415615201922675,0.0415615201922675,0.0415615201922675,0.806741703924026,0.806741703924026,0.806741703924026,72.7216502411432,70.7898373528
387,2017-07-18,68.7907331732296,68.7791033792327,76.982162343185,68.7907331732296,68.7907331732296,4.27030022023284,4.27030022023284,4.27030022023284,3.0709810024643,3.0709810024643,3.0709810024643,0.317090441496098,0.317090441496098,0.317090441496098,0.882228776272433,0.882228776272433,0.882228776272433,73.0610333934624,70.6322588227
388,2017-07-19,68.7791003318966,68.9441254808066,76.9936173799049,68.7791003318966,68.7791003318966,4.16383790976007,4.16383790976007,4.16383790976007,3.0709810024643,3.0709810024643,3.0709810024643,0.152800949616797,0.152800949616797,0.152800949616797,0.940055957678968,0.940055957678968,0.940055957678968,72.9429382416566,70.3263710876
